time_elapsed_(s),x_force_(N),y_force_(N),z_force_(N),delta_t_(s)_x,x_position_(mm),y_position_(mm),z_position_(mm),delta_t_(s)_y,delta_x_(m),speed_x_(mm_s^-1),delta_y_(m),speed_y_(mm_s^-1),delta_z_(m),speed_z_(mm_s^-1),sliding_distance_(mm),coefficient_of_friction
0.9920000000001892,0.39286869764328003,-6.785952091217,6.0303969383239995,0.0019999999999527063,647.5267318136194,,,,,46.420117875832275,,0.7443948667968047,,1.6241897772350675,46.313230339795886,1.1252911144358249
0.9960000000000946,0.39626795053482006,-6.7971591949463,6.0161709785461,0.0039999999999054126,647.1753206581377,,,,,47.38558633550069,,0.6199139772565654,,1.499536795275445,46.50277268513341,1.1298148305932851
0.9980000000002747,0.39738422632216996,-6.7875576019287,6.0054178237915,0.00200000000018008,646.8239095026561,,,,,48.351054795169105,,0.49543308771632605,,1.3748838133158228,46.59947479473245,1.1302390276724157
1.0000000000002274,0.39621981978415993,-6.768508911132799,5.9801936149597,0.0019999999999527063,646.4724983471743,,,,,49.31652325483752,,0.3709521981760867,,1.2502308313562,46.698107841239796,1.131821032382814
1.00200000000018,0.39338272809982,-6.7516412734985005,5.948575496673599,0.0019999999999527063,646.1210871916926,,,,,50.28199171450593,,0.24647130863584743,,1.1255778493965778,46.79867182466643,1.1350013591109283
1.0080000000002656,0.39511913061141996,-6.6656670570374,5.8192024230957005,0.0060000000000854925,645.7696760362109,170.23607525648313,285.8035198971308,0.04800000000022919,-0.002459878088372114,51.24746017417434,5.855540116617153e-06,0.12199041909560819,4.804439363720325e-05,1.0009248674369553,47.10615658571586,1.145460592775083
1.0100000000002183,0.39479690790176003,-6.6144790649414,5.7617015838623,0.0019999999999527063,645.6318649279241,,,,,51.10396844932766,,0.14608115570766167,,1.127901371063626,47.208364522612094,1.1480079224282644
1.0140000000001237,0.39015406370163,-6.522479057312,5.631155014038099,0.0039999999999054126,645.4940538196374,,,,,50.960476724480976,,0.17017189231971513,,1.2548778746902969,47.4122064295052,1.1582844089803759
1.0160000000000764,0.39064005017281006,-6.4705724716187,5.5609817504883,0.0019999999999527063,645.3562427113507,,,,,50.81698499963429,,0.19426262893176863,,1.3818543783169677,47.513840399502065,1.1635665718648567
1.0180000000002565,0.38534873723984003,-6.4127378463745,5.4883952140808,0.00200000000018008,645.2184316030639,,,,,50.67349327478761,,0.21835336554382212,,1.5088308819436385,47.61518738606077,1.1684176514698221
